0,2004-06-19,1
1,2004-07-20,1
2,2004-09-13,1
3,2004-09-18,1
4,2004-09-30,1
5,2004-11-19,1
6,2005-07-27,1
7,2005-10-06,1
8,2005-10-09,1
9,2005-10-27,1
10,2005-12-28,1
11,2006-06-23,1
12,2007-02-20,1
13,2007-06-09,1
14,2007-08-13,1
15,2007-12-01,1
16,2007-12-31,1
17,2008-02-24,1
18,2008-03-31,1
19,2008-04-14,1
20,2008-05-18,1
21,2008-05-23,1
22,2008-05-27,1
23,2008-07-17,1
24,2008-07-18,1
25,2008-07-21,1
26,2008-08-05,1
27,2008-08-18,1
28,2008-10-08,1
29,2008-10-09,1
30,2008-10-12,1
31,2008-10-13,2
32,2008-12-29,1
33,2009-07-22,1
34,2009-08-15,1
35,2009-10-28,2
36,2009-10-29,1
37,2009-11-27,1
38,2009-12-05,1
39,2009-12-07,1
40,2009-12-18,1
41,2010-02-07,1
42,2010-02-24,1
43,2010-02-26,2
44,2010-03-16,1
45,2010-03-17,1
46,2010-03-20,1
47,2010-04-15,1
48,2010-04-21,1
49,2010-04-28,1
50,2010-06-19,1
51,2010-07-16,1
52,2010-08-11,1
53,2010-08-24,1
54,2010-08-26,1
55,2010-09-17,1
56,2010-11-27,1
57,2011-01-08,1
58,2011-01-09,1
59,2011-01-13,1
60,2011-02-02,1
61,2011-02-05,1
62,2011-02-09,1
63,2011-02-16,1
64,2011-02-20,1
65,2011-02-22,1
66,2011-03-03,1
67,2011-03-19,1
68,2011-04-04,1
69,2011-04-05,1
70,2011-05-11,1
71,2011-05-25,1
72,2011-06-09,1
73,2011-06-22,2
74,2011-07-05,1
75,2011-07-18,1
76,2011-07-19,1
77,2011-07-29,1
78,2011-07-30,1
79,2011-08-08,1
80,2011-08-18,1
81,2011-08-29,1
82,2011-09-10,1
83,2011-09-11,1
84,2011-09-19,1
85,2011-09-21,1
86,2011-11-06,1
87,2011-11-14,3
88,2011-12-23,1
89,2011-12-28,1
90,2011-12-29,2
91,2011-12-30,2
92,2012-01-04,1
93,2012-01-05,1
94,2012-01-10,1
95,2012-01-13,1
96,2012-01-31,1
97,2012-02-13,1
98,2012-02-26,1
99,2012-02-29,2
100,2012-03-03,1
101,2012-03-15,1
102,2012-03-21,1
103,2012-03-26,1
104,2012-03-31,1
105,2012-04-01,1
106,2012-04-03,1
107,2012-04-05,1
108,2012-04-09,1
109,2012-04-13,1
110,2012-04-16,2
111,2012-04-24,2
112,2012-04-29,1
113,2012-05-05,1
114,2012-05-06,1
115,2012-05-10,1
116,2012-05-24,1
117,2012-06-04,1
118,2012-06-05,1
119,2012-06-09,1
120,2012-06-12,4
121,2012-06-18,1
122,2012-06-19,1
123,2012-06-25,1
124,2012-06-27,1
125,2012-07-10,2
126,2012-07-13,1
127,2012-08-01,1
128,2012-08-06,1
129,2012-08-08,2
130,2012-08-09,1
131,2012-08-21,2
132,2012-08-29,2
133,2012-08-30,1
134,2012-09-05,1
135,2012-09-06,1
136,2012-09-10,1
137,2012-09-11,2
138,2012-09-17,1
139,2012-09-19,1
140,2012-10-14,1
141,2012-10-17,1
142,2012-10-19,1
143,2012-10-22,1
144,2012-11-04,1
145,2012-11-08,1
146,2012-11-09,2
147,2012-11-11,1
148,2012-11-12,1
149,2012-11-13,1
150,2012-11-14,1
151,2012-11-21,1
152,2012-11-24,1
153,2012-11-26,1
154,2012-11-27,1
155,2012-12-03,1
156,2012-12-04,1
157,2012-12-13,1
158,2012-12-16,1
159,2012-12-20,1
160,2012-12-21,1
161,2012-12-26,1
162,2013-01-03,1
163,2013-01-07,1
164,2013-01-19,1
165,2013-01-20,1
166,2013-02-01,1
167,2013-02-02,1
168,2013-02-08,1
169,2013-02-11,3
170,2013-02-12,1
171,2013-02-16,1
172,2013-02-17,1
173,2013-02-20,2
174,2013-02-23,1
175,2013-02-26,1
176,2013-03-03,1
177,2013-03-06,1
178,2013-03-08,1
179,2013-03-16,1
180,2013-03-19,1
181,2013-03-25,1
182,2013-04-03,1
183,2013-04-04,1
184,2013-04-07,1
185,2013-04-08,2
186,2013-04-15,1
187,2013-04-17,1
188,2013-04-20,2
189,2013-04-21,2
190,2013-04-22,1
191,2013-04-25,1
192,2013-05-05,1
193,2013-05-10,1
194,2013-05-11,1
195,2013-05-14,1
196,2013-05-24,1
197,2013-06-02,1
198,2013-06-07,1
199,2013-06-09,1
200,2013-06-15,1
201,2013-06-16,3
202,2013-06-17,1
203,2013-06-18,1
204,2013-06-26,1
205,2013-06-27,1
206,2013-06-30,1
207,2013-07-01,1
208,2013-07-06,1
209,2013-07-09,1
210,2013-07-19,1
211,2013-07-22,1
212,2013-07-24,1
213,2013-07-25,1
214,2013-07-29,1
215,2013-07-31,1
216,2013-08-11,1
217,2013-08-12,2
218,2013-08-15,1
219,2013-08-16,1
220,2013-08-23,1
221,2013-08-25,1
222,2013-08-31,1
223,2013-09-05,1
224,2013-09-09,1
225,2013-09-10,1
226,2013-09-12,1
227,2013-09-16,2
228,2013-09-17,2
229,2013-09-18,1
230,2013-09-19,1
231,2013-09-20,1
232,2013-09-24,1
233,2013-10-01,1
234,2013-10-05,2
235,2013-10-06,2
236,2013-10-07,1
237,2013-10-11,1
238,2013-10-12,1
239,2013-10-23,1
240,2013-10-24,1
241,2013-10-25,1
242,2013-10-29,1
243,2013-11-01,1
244,2013-11-03,1
245,2013-11-05,1
246,2013-11-13,3
247,2013-11-14,1
248,2013-11-15,1
249,2013-11-17,2
250,2013-11-19,2
251,2013-11-22,1
252,2013-11-27,1
253,2013-11-29,2
254,2013-12-03,1
255,2013-12-06,1
256,2013-12-09,1
257,2013-12-11,1
258,2013-12-12,1
259,2013-12-17,1
260,2013-12-21,1
261,2014-01-01,1
262,2014-01-02,1
263,2014-01-07,1
264,2014-01-11,1
265,2014-01-13,1
266,2014-01-16,2
267,2014-01-17,1
268,2014-01-21,1
269,2014-01-23,2
270,2014-01-25,1
271,2014-01-29,2
272,2014-02-04,1
273,2014-02-08,1
274,2014-02-09,1
275,2014-02-10,1
276,2014-02-14,1
277,2014-02-15,1
278,2014-02-16,1
279,2014-02-25,1
280,2014-02-26,1
281,2014-02-27,1
282,2014-02-28,1
283,2014-03-04,1
284,2014-03-05,1
285,2014-03-06,1
286,2014-03-07,1
287,2014-03-09,1
288,2014-03-10,1
289,2014-03-11,1
290,2014-03-14,1
291,2014-03-15,1
292,2014-03-17,1
293,2014-03-19,1
294,2014-03-20,1
295,2014-03-24,1
296,2014-04-05,2
297,2014-04-11,1
298,2014-04-15,1
299,2014-04-29,1
300,2014-05-01,1
301,2014-05-03,1
302,2014-05-23,1
303,2014-05-27,1
304,2014-06-02,1
305,2014-06-05,2
306,2014-06-07,2
307,2014-06-11,2
308,2014-06-16,2
309,2014-06-17,2
310,2014-06-21,1
311,2014-06-22,1
312,2014-06-28,1
313,2014-07-05,1
314,2014-07-09,1
315,2014-07-14,1
316,2014-07-17,1
317,2014-07-21,1
318,2014-07-25,1
319,2014-07-28,2
320,2014-07-31,1
321,2014-08-01,2
322,2014-08-03,1
323,2014-08-12,1
324,2014-08-13,1
325,2014-08-15,1
326,2014-08-17,1
327,2014-08-18,3
328,2014-08-22,1
329,2014-08-26,1
330,2014-09-02,2
331,2014-09-05,1
332,2014-09-07,1
333,2014-09-08,3
334,2014-09-10,1
335,2014-09-11,1
336,2014-09-15,1
337,2014-09-19,2
338,2014-09-20,1
339,2014-09-21,1
340,2014-09-27,1
341,2014-09-28,2
342,2014-10-01,1
343,2014-10-02,1
344,2014-10-03,2
345,2014-10-04,1
346,2014-10-08,1
347,2014-10-13,2
348,2014-10-18,1
349,2014-10-25,1
350,2014-11-01,1
351,2014-11-03,3
352,2014-11-08,1
353,2014-11-11,1
354,2014-11-12,1
355,2014-11-13,1
356,2014-11-14,1
357,2014-11-17,1
358,2014-11-19,1
359,2014-11-21,1
360,2014-11-26,1
361,2014-12-01,1
362,2014-12-04,1
363,2014-12-11,2
364,2014-12-14,1
365,2014-12-23,1
366,2014-12-29,1
367,2015-01-08,1
368,2015-01-09,1
369,2015-01-22,3
370,2015-01-23,1
371,2015-01-26,2
372,2015-01-28,1
373,2015-01-30,1
374,2015-02-06,1
375,2015-02-08,1
376,2015-02-10,1
377,2015-02-13,1
378,2015-02-15,1
379,2015-02-23,2
380,2015-02-26,1
381,2015-02-28,1
382,2015-03-01,1
383,2015-03-06,1
384,2015-03-07,1
385,2015-03-11,1
386,2015-03-12,1
387,2015-03-15,1
388,2015-03-16,1
389,2015-03-17,1
390,2015-03-21,1
391,2015-03-29,1
392,2015-04-02,1
393,2015-04-06,1
394,2015-04-07,1
395,2015-04-16,1
396,2015-04-18,1
397,2015-04-21,1
398,2015-04-23,1
399,2015-04-26,2
400,2015-04-27,1
401,2015-04-28,1
402,2015-05-11,1
403,2015-05-13,1
404,2015-05-16,1
405,2015-05-19,1
406,2015-06-01,1
407,2015-06-03,1
408,2015-06-07,1
409,2015-06-09,1
410,2015-06-11,1
411,2015-06-15,1
412,2015-06-16,1
413,2015-06-23,1
414,2015-06-26,1
415,2015-07-02,1
416,2015-07-05,1
417,2015-07-06,1
418,2015-07-07,1
419,2015-07-17,1
420,2015-07-21,1
421,2015-07-26,1
422,2015-07-30,1
423,2015-08-04,1
424,2015-08-10,1
425,2015-08-11,1
426,2015-08-13,1
427,2015-08-15,1
428,2015-08-19,1
429,2015-08-24,1
430,2015-08-26,1
431,2015-08-30,1
