0,2003-04-27,1
1,2003-12-02,1
2,2004-04-04,2
3,2004-05-24,1
4,2004-06-20,1
5,2005-02-06,1
6,2005-10-02,1
7,2005-11-21,1
8,2006-02-20,1
9,2006-03-15,1
10,2006-08-27,1
11,2006-10-02,1
12,2006-10-18,1
13,2006-12-03,1
14,2006-12-11,1
15,2007-01-09,1
16,2007-01-11,2
17,2007-01-31,1
18,2007-02-05,1
19,2007-03-14,1
20,2007-03-18,1
21,2007-04-09,1
22,2007-05-24,1
23,2007-06-27,1
24,2007-07-07,1
25,2007-07-11,1
26,2007-07-13,1
27,2007-07-19,1
28,2007-08-09,1
29,2007-08-11,1
30,2007-08-16,1
31,2007-08-27,1
32,2007-09-10,1
33,2007-09-14,1
34,2007-09-15,1
35,2007-09-19,1
36,2007-09-29,1
37,2007-10-30,1
38,2007-11-07,1
39,2007-11-26,1
40,2007-12-02,1
41,2007-12-06,2
42,2007-12-16,1
43,2007-12-18,1
44,2007-12-31,1
45,2008-01-02,1
46,2008-01-05,1
47,2008-01-18,1
48,2008-02-10,1
49,2008-02-11,1
50,2008-02-14,1
51,2008-03-18,1
52,2008-03-29,1
53,2008-04-07,1
54,2008-04-18,1
55,2008-05-09,1
56,2008-05-15,1
57,2008-05-24,1
58,2008-06-02,1
59,2008-06-04,2
60,2008-06-17,1
61,2008-06-18,1
62,2008-06-23,1
63,2008-07-07,1
64,2008-07-25,2
65,2008-08-08,1
66,2008-08-09,1
67,2008-08-13,1
68,2008-08-17,1
69,2008-08-21,1
70,2008-08-25,1
71,2008-09-04,2
72,2008-09-16,1
73,2008-09-22,1
74,2008-09-30,1
75,2008-10-05,1
76,2008-10-08,1
77,2008-10-24,1
78,2008-11-02,1
79,2008-11-11,1
80,2008-11-27,1
81,2008-11-30,1
82,2008-12-01,1
83,2008-12-15,1
84,2008-12-22,1
85,2008-12-23,1
86,2008-12-25,1
87,2008-12-28,1
88,2008-12-29,2
89,2009-01-06,1
90,2009-01-20,1
91,2009-02-02,1
92,2009-02-09,2
93,2009-02-12,1
94,2009-02-15,2
95,2009-02-16,1
96,2009-02-23,1
97,2009-02-24,1
98,2009-03-06,1
99,2009-03-09,3
100,2009-03-12,1
101,2009-03-22,2
102,2009-03-24,1
103,2009-03-28,1
104,2009-03-31,1
105,2009-04-05,1
106,2009-04-10,1
107,2009-04-14,2
108,2009-04-16,1
109,2009-04-29,1
110,2009-05-07,1
111,2009-05-08,1
112,2009-07-11,1
113,2009-07-20,1
114,2009-07-23,1
115,2009-08-02,1
116,2009-08-06,1
117,2009-08-10,2
118,2009-08-16,1
119,2009-09-01,2
120,2009-09-03,1
121,2009-09-07,1
122,2009-09-09,1
123,2009-09-11,1
124,2009-09-13,1
125,2009-09-18,1
126,2009-09-29,1
127,2009-11-06,1
128,2009-11-19,1
129,2009-11-27,1
130,2009-12-18,1
131,2009-12-22,1
132,2009-12-29,1
133,2009-12-30,1
134,2010-01-14,1
135,2010-01-20,1
136,2010-01-25,2
137,2010-01-29,2
138,2010-01-31,1
139,2010-02-16,1
140,2010-02-26,1
141,2010-03-02,1
142,2010-03-13,1
143,2010-03-21,1
144,2010-04-11,1
145,2010-04-14,1
146,2010-04-15,1
147,2010-05-05,1
148,2010-05-07,1
149,2010-05-11,1
150,2010-05-12,1
151,2010-05-13,1
152,2010-05-25,1
153,2010-06-04,1
154,2010-06-07,1
155,2010-06-16,1
156,2010-06-21,2
157,2010-07-15,1
158,2010-07-16,1
159,2010-07-17,1
160,2010-07-19,2
161,2010-07-21,1
162,2010-08-03,1
163,2010-08-05,1
164,2010-08-13,2
165,2010-08-19,1
166,2010-08-20,1
167,2010-08-21,1
168,2010-08-31,1
169,2010-09-09,1
170,2010-09-10,1
171,2010-09-18,1
172,2010-09-28,1
173,2010-10-01,1
174,2010-10-07,1
175,2010-10-08,1
176,2010-10-28,1
177,2010-11-03,1
178,2010-11-04,1
179,2010-11-09,1
180,2010-11-11,1
181,2010-11-18,1
182,2010-12-04,2
183,2010-12-13,1
184,2010-12-14,1
185,2010-12-17,1
186,2010-12-20,1
187,2010-12-22,1
188,2010-12-28,1
189,2011-01-01,1
190,2011-01-03,3
191,2011-01-12,1
192,2011-01-14,1
193,2011-01-20,1
194,2011-01-23,1
195,2011-02-03,1
196,2011-02-05,1
197,2011-02-08,1
198,2011-02-10,1
199,2011-02-14,1
200,2011-02-15,1
201,2011-02-17,1
202,2011-02-22,1
203,2011-02-25,1
204,2011-02-27,1
205,2011-03-04,1
206,2011-03-08,1
207,2011-03-10,1
208,2011-03-18,1
209,2011-03-21,1
210,2011-03-23,1
211,2011-03-27,1
212,2011-03-29,1
213,2011-03-31,2
214,2011-04-01,1
215,2011-04-04,1
216,2011-04-08,1
217,2011-04-15,2
218,2011-04-16,1
219,2011-04-27,1
220,2011-04-28,1
221,2011-04-30,1
222,2011-05-03,2
223,2011-05-04,1
224,2011-05-06,1
225,2011-05-13,1
226,2011-05-15,1
227,2011-05-16,1
228,2011-05-19,1
229,2011-05-21,1
230,2011-05-23,2
231,2011-05-25,1
232,2011-05-26,2
233,2011-06-07,1
234,2011-06-16,1
235,2011-06-17,1
236,2011-06-18,1
237,2011-06-20,1
238,2011-06-21,1
239,2011-06-27,1
240,2011-06-30,1
241,2011-07-08,1
242,2011-07-20,1
243,2011-07-24,1
244,2011-07-25,2
245,2011-08-01,2
246,2011-08-02,1
247,2011-08-03,1
248,2011-08-11,2
249,2011-08-14,1
250,2011-08-17,1
251,2011-08-22,1
252,2011-08-26,1
253,2011-08-28,1
254,2011-08-29,2
255,2011-09-08,1
256,2011-09-09,1
257,2011-09-12,1
258,2011-09-15,1
259,2011-09-22,2
260,2011-09-25,3
261,2011-10-03,1
262,2011-10-04,1
263,2011-10-06,1
264,2011-10-08,1
265,2011-10-09,1
266,2011-10-10,2
267,2011-10-17,1
268,2011-10-25,2
269,2011-10-31,1
270,2011-11-02,1
271,2011-11-04,1
272,2011-11-05,1
273,2011-11-06,1
274,2011-11-07,2
275,2011-11-08,1
276,2011-11-11,1
277,2011-11-16,1
278,2011-11-17,1
279,2011-11-18,1
280,2011-11-21,1
281,2011-11-28,2
282,2011-12-01,1
283,2011-12-02,1
284,2011-12-05,2
285,2011-12-06,1
286,2011-12-14,1
287,2011-12-15,1
288,2011-12-19,1
289,2011-12-23,2
290,2011-12-26,1
291,2011-12-29,1
292,2012-01-02,1
293,2012-01-03,3
294,2012-01-06,2
295,2012-01-13,1
296,2012-01-18,1
